Season,Team,G#,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2022,DAL,33,2022-08-08,1,NYL,W,86,77,32,66,.485,8,22,.364,14,20,.700,9,31,15,8,5,10,15,27,62,.435,11,30,.367,12,12,1.000,5,28,15,4,2,14,17
2022,DAL,34,2022-08-10,1,NYL,L,73,91,23,67,.343,7,19,.368,20,25,.800,13,33,12,4,3,9,14,34,62,.548,13,27,.481,10,11,.909,5,32,21,4,5,12,20
2022,DAL,35,2022-08-12,0,PHO,L,74,86,28,62,.452,9,21,.429,9,14,.643,11,31,17,4,5,16,11,35,68,.515,11,22,.500,5,6,.833,6,25,25,8,2,9,14
2022,DAL,36,2022-08-14,0,LAS,W,116,88,42,64,.656,11,22,.500,21,27,.778,7,32,33,3,3,13,19,31,70,.443,8,24,.333,18,22,.818,9,23,17,8,4,8,23
2022,WAS,1,2022-05-06,1,IND,W,84,70,31,69,.449,4,18,.222,18,20,.900,6,31,20,4,5,7,12,30,72,.417,5,22,.227,5,8,.625,12,42,17,3,4,14,20
2022,WAS,2,2022-05-08,0,MIN,W,78,66,29,69,.420,7,21,.333,13,13,1.000,8,38,21,5,1,15,21,23,66,.348,5,15,.333,15,22,.682,10,36,17,6,8,15,18
2022,WAS,3,2022-05-10,1,LVA,W,89,76,33,74,.446,9,27,.333,14,17,.824,8,38,21,10,7,9,18,27,65,.415,6,17,.353,16,18,.889,5,34,16,4,7,16,16
2022,WAS,4,2022-05-13,1,DAL,L,86,94,31,59,.525,13,25,.520,11,17,.647,7,32,23,6,3,18,19,31,65,.477,13,29,.448,19,23,.826,9,29,22,8,3,9,20
2022,WAS,5,2022-05-17,0,DAL,W,84,68,34,66,.515,8,16,.500,8,11,.727,7,37,23,10,2,13,17,25,61,.410,7,21,.333,11,16,.688,4,27,16,6,2,14,12
2022,WAS,6,2022-05-20,0,ATL,W,78,73,25,55,.455,3,18,.167,25,31,.806,6,33,19,9,3,17,18,27,66,.409,8,24,.333,11,14,.786,8,26,16,9,1,14,26
2022,WAS,7,2022-05-22,1,CHI,L,73,82,27,72,.375,9,21,.429,10,11,.909,8,29,21,10,4,12,12,34,63,.540,5,20,.250,9,12,.750,5,37,23,8,4,15,16
2022,WAS,8,2022-05-24,1,ATL,W,70,50,26,60,.433,7,22,.318,11,15,.733,6,30,19,11,7,13,17,20,56,.357,4,21,.190,6,8,.750,9,36,12,8,4,23,18
2022,WAS,9,2022-05-28,0,CON,L,71,79,28,70,.400,8,26,.308,7,11,.636,7,19,20,11,2,8,21,28,57,.491,7,15,.467,16,19,.842,10,41,20,5,4,18,17
2022,WAS,10,2022-05-31,0,IND,W,87,75,33,72,.458,8,24,.333,13,16,.813,13,44,24,6,9,15,7,30,74,.405,9,22,.409,6,9,.667,10,32,20,6,5,13,16
2022,WAS,11,2022-06-03,1,NYL,L,70,74,28,70,.400,5,21,.238,9,14,.643,11,39,16,6,2,14,15,23,63,.365,11,34,.324,17,18,.944,7,34,15,10,5,12,16
2022,WAS,12,2022-06-05,0,CHI,L,82,91,34,75,.453,8,23,.348,6,6,1.000,11,35,22,9,1,15,14,36,65,.554,9,20,.450,10,14,.714,5,32,29,11,1,16,13
2022,WAS,13,2022-06-08,1,CHI,W,84,82,32,68,.471,3,16,.188,17,20,.850,13,34,19,7,3,13,16,33,72,.458,6,21,.286,10,11,.909,10,31,20,8,5,13,17
2022,WAS,14,2022-06-10,0,MIN,W,76,59,30,69,.435,10,30,.333,6,9,.667,9,39,18,6,1,9,20,19,58,.328,6,21,.286,15,22,.682,4,32,15,2,1,17,13
2022,WAS,15,2022-06-12,1,PHO,L,90,99,30,75,.400,8,29,.276,22,34,.647,14,42,23,8,1,18,19,36,70,.514,10,32,.313,17,21,.810,4,30,21,10,3,15,28
2022,WAS,16,2022-06-14,1,PHO,W,83,65,30,71,.423,11,28,.393,12,13,.923,4,36,23,7,4,9,14,24,62,.387,10,26,.385,7,16,.438,4,35,21,7,6,16,17
2022,WAS,17,2022-06-16,0,NYL,L,65,77,24,65,.369,8,29,.276,9,14,.643,5,37,14,6,4,13,14,31,69,.449,6,31,.194,9,13,.692,5,38,21,9,3,10,14
2022,WAS,18,2022-06-19,1,CON,W,71,63,27,65,.415,6,19,.316,11,17,.647,5,30,21,8,6,10,15,22,60,.367,6,19,.316,13,18,.722,11,43,15,6,3,16,14
2022,WAS,19,2022-06-21,0,LAS,L,82,84,29,70,.414,11,23,.478,13,18,.722,14,32,23,10,3,17,16,33,67,.493,6,14,.429,12,17,.706,9,34,21,11,5,16,19
2022,WAS,20,2022-06-23,0,SEA,L,71,85,26,70,.371,9,30,.300,10,12,.833,11,43,19,4,2,12,12,31,68,.456,12,26,.462,11,12,.917,5,36,25,5,4,7,10
2022,WAS,21,2022-06-25,0,LVA,W,87,86,32,68,.471,11,30,.367,12,16,.750,3,42,24,10,8,18,21,31,81,.383,10,24,.417,14,16,.875,8,38,14,17,4,15,21
2022,WAS,22,2022-06-28,1,ATL,W,92,74,32,58,.552,15,25,.600,13,18,.722,6,30,24,7,3,14,18,28,66,.424,5,20,.250,13,15,.867,8,26,19,9,0,14,16
2022,WAS,23,2022-07-03,0,CON,L,72,74,27,69,.391,4,21,.190,14,20,.700,9,37,16,10,4,19,16,30,69,.435,6,18,.333,8,16,.500,6,38,17,11,7,17,18
2022,WAS,24,2022-07-06,0,ATL,W,85,66,31,63,.492,7,20,.350,16,23,.696,4,31,13,8,3,9,16,26,62,.419,0,12,.000,14,17,.824,3,31,15,7,0,12,18
2022,WAS,25,2022-07-12,0,LAS,W,94,81,33,65,.508,10,22,.455,18,21,.857,9,35,24,10,2,12,18,29,56,.518,9,13,.692,14,21,.667,3,23,16,5,3,18,18
2022,WAS,26,2022-07-14,0,PHO,L,75,80,22,65,.338,8,27,.296,23,26,.885,11,42,15,4,2,19,19,26,69,.377,10,26,.385,18,20,.900,6,31,16,10,5,14,20
2022,WAS,27,2022-07-17,1,MIN,W,70,57,26,69,.377,7,25,.280,11,12,.917,4,38,21,12,5,8,12,22,66,.333,4,20,.200,9,12,.750,7,45,14,4,2,16,12
2022,WAS,28,2022-07-21,1,NYL,W,78,69,29,66,.439,5,21,.238,15,18,.833,7,35,18,8,2,11,10,26,62,.419,8,26,.308,9,10,.900,4,32,17,7,2,15,19
2022,WAS,29,2022-07-28,0,DAL,W,87,77,31,55,.564,9,15,.600,16,24,.667,4,26,20,7,3,16,19,28,73,.384,5,22,.227,16,27,.593,17,37,14,9,3,14,20
2022,WAS,30,2022-07-30,1,SEA,L,77,82,28,67,.418,6,20,.300,15,17,.882,7,37,18,7,8,14,17,29,68,.426,6,21,.286,18,21,.857,8,35,21,11,2,13,13
2022,WAS,31,2022-07-31,1,SEA,W,78,75,30,67,.448,6,17,.353,12,13,.923,7,34,19,3,2,9,16,26,59,.441,8,27,.296,15,18,.833,2,26,22,6,2,10,18
2022,WAS,32,2022-08-02,1,LVA,W,83,73,31,68,.456,9,23,.391,12,16,.750,6,38,25,4,4,9,14,26,64,.406,9,26,.346,12,15,.800,3,30,14,5,4,8,14
2022,WAS,33,2022-08-05,0,CHI,L,83,93,31,66,.470,8,24,.333,13,19,.684,8,32,21,4,3,11,11,36,73,.493,9,22,.409,12,13,.923,7,34,27,10,6,7,20
2022,WAS,34,2022-08-07,1,LAS,L,76,79,25,65,.385,3,15,.200,23,27,.852,13,40,15,3,7,10,21,26,63,.413,5,13,.385,22,26,.846,6,29,18,4,4,7,20
2022,WAS,35,2022-08-12,0,IND,W,82,70,31,68,.456,4,19,.211,16,19,.842,11,39,26,9,5,14,11,26,63,.413,8,19,.421,10,12,.833,4,26,17,7,5,14,17
2022,WAS,36,2022-08-14,1,IND,W,95,83,29,60,.483,7,21,.333,30,35,.857,7,24,21,14,3,11,16,29,51,.569,8,13,.615,17,20,.850,2,25,16,5,3,19,24
2023,ATL,1,2023-05-20,0,DAL,L,78,85,29,82,.354,9,32,.281,11,14,.786,17,45,18,6,6,19,23,27,74,.365,9,30,.300,22,26,.846,13,40,13,10,5,16,19
2023,ATL,2,2023-05-23,0,MIN,W,83,77,29,69,.420,7,23,.304,18,20,.900,11,33,21,6,6,16,16,30,67,.448,6,20,.300,11,15,.733,10,33,23,10,1,14,26
2023,ATL,3,2023-05-28,1,IND,L,87,90,25,65,.385,8,20,.400,29,34,.853,7,29,16,2,4,11,18,35,76,.461,11,29,.379,9,12,.750,12,43,20,7,2,12,23
2023,ATL,4,2023-05-30,1,CHI,W,83,65,30,70,.429,5,13,.385,18,24,.750,6,41,15,8,8,9,10,25,77,.325,6,20,.300,9,11,.818,11,44,16,4,5,15,15
2023,ATL,5,2023-06-02,1,LVA,L,87,92,34,74,.459,10,24,.417,9,10,.900,6,36,26,5,3,15,21,33,70,.471,6,21,.286,20,25,.800,5,31,17,9,4,11,13
2023,ATL,6,2023-06-09,1,NYL,L,83,106,30,67,.448,9,20,.450,14,22,.636,5,34,17,3,3,17,21,34,75,.453,14,30,.467,24,26,.923,9,37,23,9,9,10,21
2023,ATL,7,2023-06-11,1,CON,L,77,89,26,62,.419,5,19,.263,20,24,.833,10,37,15,6,6,26,27,32,73,.438,4,15,.267,21,30,.700,10,34,21,12,4,16,22
2023,ATL,8,2023-06-13,0,NYL,W,86,79,31,71,.437,8,24,.333,16,18,.889,13,42,15,7,2,14,18,26,66,.394,8,27,.296,19,22,.864,8,33,19,8,7,13,20
2023,ATL,9,2023-06-15,0,CON,W,92,88,36,70,.514,4,14,.286,16,20,.800,6,38,23,4,4,18,24,33,77,.429,4,16,.250,18,23,.783,9,30,22,11,1,10,20
2023,ATL,10,2023-06-18,0,IND,W,100,94,37,66,.561,7,15,.467,19,24,.792,3,31,19,7,3,16,20,33,73,.452,4,19,.211,24,29,.828,11,34,19,9,4,15,20
2023,ATL,11,2023-06-20,0,DAL,L,73,85,22,67,.328,4,18,.222,25,33,.758,11,33,15,5,8,13,20,27,66,.409,6,17,.353,25,34,.735,16,46,19,6,5,16,20
2023,ATL,12,2023-06-23,1,NYL,L,80,110,26,68,.382,5,12,.417,23,27,.852,8,37,15,7,5,20,20,36,74,.486,17,35,.486,21,27,.778,7,42,29,13,3,15,20
2023,ATL,13,2023-06-28,0,WAS,L,86,109,28,74,.378,5,15,.333,25,35,.714,11,32,21,9,7,10,20,39,73,.534,11,22,.500,20,21,.952,6,41,26,6,8,14,22
2023,ATL,14,2023-06-30,1,WAS,W,94,89,33,69,.478,7,13,.538,21,27,.778,7,31,19,7,3,10,25,32,65,.492,3,18,.167,22,26,.846,8,34,14,6,3,14,26
2023,ATL,15,2023-07-02,1,LAS,W,112,84,37,68,.544,9,21,.429,29,34,.853,6,40,18,11,7,13,19,28,67,.418,5,18,.278,23,30,.767,6,33,17,10,3,13,22
2023,ATL,16,2023-07-05,0,LAS,W,90,79,33,67,.493,10,24,.417,14,23,.609,3,39,30,6,5,8,19,29,68,.426,6,22,.273,15,22,.682,4,33,20,3,5,11,20
2023,ATL,17,2023-07-07,0,CHI,W,82,68,33,69,.478,6,17,.353,10,13,.769,10,42,17,9,7,16,16,25,68,.368,7,24,.292,11,15,.733,6,31,18,9,2,12,15
2023,ATL,18,2023-07-09,0,CHI,W,88,77,35,75,.467,6,16,.375,12,15,.800,13,42,24,8,5,10,17,30,73,.411,6,22,.273,11,16,.688,8,30,20,2,6,10,16
2023,ATL,19,2023-07-12,1,SEA,W,85,75,32,69,.464,4,19,.211,17,21,.810,9,45,18,8,2,16,21,25,67,.373,7,21,.333,18,26,.692,5,32,21,8,3,13,20
2023,ATL,20,2023-07-18,1,MIN,W,82,73,29,72,.403,13,33,.394,11,15,.733,8,37,24,5,4,12,21,25,66,.379,6,22,.273,17,21,.810,7,37,12,5,4,13,17
2023,ATL,21,2023-07-20,0,CON,L,71,82,25,64,.391,7,18,.389,14,19,.737,10,39,15,9,5,21,20,29,68,.426,11,23,.478,13,18,.722,7,33,20,13,9,15,21
2023,ATL,22,2023-07-22,1,CON,L,78,86,21,69,.304,6,26,.231,30,37,.811,10,38,7,6,7,9,20,29,66,.439,7,24,.292,21,28,.750,6,39,22,8,5,13,21
2023,ATL,23,2023-07-25,1,PHO,W,78,65,31,67,.463,8,17,.471,8,12,.667,6,35,22,5,8,17,19,24,67,.358,5,24,.208,12,15,.800,8,33,11,9,8,13,17
2023,ATL,24,2023-07-27,0,NYL,L,84,95,31,73,.425,8,26,.308,14,23,.609,8,32,18,1,5,7,17,32,66,.485,11,31,.355,20,22,.909,5,39,23,3,2,13,21
2023,ATL,25,2023-07-30,1,WAS,W,80,73,27,58,.466,10,23,.435,16,19,.842,2,33,21,7,7,20,19,23,72,.319,6,21,.286,21,25,.840,11,33,13,13,1,14,22
2023,ATL,26,2023-08-01,0,LVA,L,72,93,29,67,.433,4,20,.200,10,15,.667,6,28,21,5,5,15,16,34,65,.523,11,23,.478,14,17,.824,3,35,17,12,5,13,20
2023,ATL,27,2023-08-03,0,PHO,L,71,91,25,62,.403,2,13,.154,19,25,.760,8,31,17,8,4,16,25,29,71,.408,10,31,.323,23,24,.958,12,39,16,6,2,13,24
2023,ATL,28,2023-08-06,1,IND,W,82,73,30,62,.484,9,20,.450,13,21,.619,4,28,23,6,7,10,16,29,64,.453,4,13,.308,11,20,.550,8,33,12,8,4,14,23
2023,ATL,29,2023-08-10,0,SEA,L,67,68,23,73,.315,8,21,.381,13,19,.684,11,45,12,12,4,14,23,21,63,.333,4,14,.286,22,31,.710,8,45,14,10,5,17,20
2023,ATL,30,2023-08-12,0,LAS,L,74,85,24,60,.400,4,23,.174,22,24,.917,4,31,16,5,5,14,28,28,62,.452,5,15,.333,24,28,.857,4,30,20,8,2,12,21
2023,ATL,31,2023-08-13,0,LVA,L,65,86,23,62,.371,4,16,.250,15,19,.789,5,43,13,3,2,16,19,32,77,.416,7,23,.304,15,19,.789,8,38,16,13,6,9,19
2023,ATL,32,2023-08-18,1,CHI,W,78,67,28,69,.406,4,14,.286,18,20,.900,7,31,23,3,2,6,12,27,68,.397,5,20,.250,8,12,.667,14,39,14,3,6,16,20
2023,ATL,33,2023-08-22,1,LVA,L,100,112,33,67,.493,6,17,.353,28,33,.848,5,30,17,7,3,10,24,35,69,.507,8,19,.421,34,36,.944,5,34,25,4,7,9,22
2023,ATL,34,2023-08-25,1,LAS,L,78,83,30,62,.484,5,10,.500,13,16,.813,6,29,17,6,4,15,17,31,65,.477,6,18,.333,15,17,.882,5,27,19,9,3,9,19
2023,ATL,35,2023-08-27,0,IND,L,80,83,26,69,.377,4,16,.250,24,27,.889,12,37,15,7,2,13,14,32,70,.457,9,19,.474,10,13,.769,7,31,18,8,2,13,18
2023,ATL,36,2023-08-29,1,PHO,W,94,76,39,75,.520,7,19,.368,9,9,1.000,10,32,27,11,4,10,18,32,58,.552,4,8,.500,8,11,.727,1,23,22,4,5,16,12
2023,ATL,37,2023-09-01,0,MIN,L,85,91,32,88,.364,5,19,.263,16,20,.800,13,45,20,8,6,10,17,36,83,.434,8,25,.320,11,15,.733,14,50,23,3,5,13,19
2023,ATL,38,2023-09-06,1,SEA,W,79,68,33,72,.458,3,14,.214,10,12,.833,8,37,24,3,3,10,19,22,61,.361,6,20,.300,18,20,.900,6,30,12,4,6,12,14
2023,ATL,39,2023-09-08,0,WAS,W,80,75,25,66,.379,6,24,.250,24,29,.828,9,47,13,4,1,10,15,27,70,.386,11,31,.355,10,12,.833,4,32,24,6,2,7,21
2023,ATL,40,2023-09-10,1,DAL,L,77,94,26,68,.382,6,18,.333,19,26,.731,7,29,17,6,3,13,18,33,66,.500,5,18,.278,23,23,1.000,6,44,26,6,4,16,20
2023,CHI,1,2023-05-19,0,MIN,W,77,66,31,72,.431,9,24,.375,6,6,1.000,7,35,23,14,8,12,19,21,63,.333,6,24,.250,18,21,.857,11,40,16,8,8,20,10
2023,CHI,2,2023-05-21,0,PHO,W,75,69,28,70,.400,6,15,.400,13,19,.684,11,39,19,4,5,11,23,23,56,.411,5,16,.313,18,24,.750,3,29,17,6,8,18,19
2023,CHI,3,2023-05-26,1,WAS,L,69,71,27,61,.443,6,21,.286,9,13,.692,3,32,20,5,6,21,19,24,66,.364,7,17,.412,16,20,.800,7,33,19,10,4,15,14
2023,CHI,4,2023-05-28,1,DAL,W,94,88,34,75,.453,6,19,.316,20,25,.800,15,44,24,6,4,16,17,32,79,.405,9,29,.310,15,17,.882,9,32,16,8,3,10,20
2023,CHI,5,2023-05-30,0,ATL,L,65,83,25,77,.325,6,20,.300,9,11,.818,11,44,16,4,5,15,15,30,70,.429,5,13,.385,18,24,.750,6,41,15,8,8,9,10
2023,CHI,6,2023-06-02,1,NYL,L,76,77,30,71,.423,11,19,.579,5,7,.714,10,38,20,4,3,13,17,31,67,.463,9,26,.346,6,7,.857,3,28,23,5,7,11,13
2023,CHI,7,2023-06-04,0,NYL,W,86,82,30,67,.448,9,23,.391,17,27,.630,6,34,19,4,8,12,13,33,74,.446,6,25,.240,10,14,.714,7,41,25,7,1,16,24
2023,CHI,8,2023-06-06,1,IND,W,108,103,38,76,.500,9,21,.429,23,25,.920,4,25,26,10,2,4,18,40,73,.548,9,20,.450,14,16,.875,10,35,24,3,2,15,20
2023,CHI,9,2023-06-09,0,LAS,L,62,77,27,67,.403,4,23,.174,4,8,.500,7,34,15,10,10,16,19,28,73,.384,3,20,.150,18,22,.818,10,42,16,10,1,10,9
2023,CHI,10,2023-06-11,0,LVA,L,80,93,30,70,.429,7,21,.333,13,15,.867,10,27,19,3,2,13,13,38,65,.585,6,16,.375,11,13,.846,7,33,21,10,3,14,18
2023,CHI,11,2023-06-15,1,IND,L,90,92,35,68,.515,12,26,.462,8,11,.727,9,28,22,4,8,10,19,33,64,.516,5,14,.357,21,24,.875,7,26,17,4,1,9,19
2023,CHI,12,2023-06-18,0,WAS,L,69,77,27,61,.443,6,20,.300,9,14,.643,8,40,19,1,3,20,20,25,64,.391,5,15,.333,22,26,.846,6,25,16,9,1,5,15
2023,CHI,13,2023-06-22,1,WAS,L,59,80,18,61,.295,4,17,.235,19,21,.905,6,30,14,7,2,18,15,33,69,.478,6,19,.316,8,10,.800,7,41,20,6,6,13,22
2023,CHI,14,2023-06-25,0,CON,L,72,96,29,65,.446,4,18,.222,10,17,.588,8,30,23,7,4,19,15,40,80,.500,8,21,.381,8,9,.889,11,38,30,12,2,14,16
2023,CHI,15,2023-06-28,1,LAS,W,80,63,30,66,.455,9,21,.429,11,21,.524,9,35,16,6,7,12,17,22,63,.349,4,13,.308,15,19,.789,8,34,17,10,5,16,23
2023,CHI,16,2023-06-30,1,LAS,W,86,78,37,65,.569,7,15,.467,5,9,.556,8,31,28,8,5,15,18,28,67,.418,4,13,.308,18,23,.783,10,30,16,9,3,13,13
2023,CHI,17,2023-07-02,0,IND,W,89,87,34,68,.500,12,28,.429,9,16,.563,9,31,22,8,3,13,21,35,68,.515,5,17,.294,12,18,.667,9,35,21,6,1,15,18
2023,CHI,18,2023-07-07,1,ATL,L,68,82,25,68,.368,7,24,.292,11,15,.733,6,31,18,9,2,12,15,33,69,.478,6,17,.353,10,13,.769,10,42,17,9,7,16,16
2023,CHI,19,2023-07-09,1,ATL,L,77,88,30,73,.411,6,22,.273,11,16,.688,8,30,20,2,6,10,16,35,75,.467,6,16,.375,12,15,.800,13,42,24,8,5,10,17
2023,CHI,20,2023-07-12,1,CON,L,72,84,25,62,.403,8,20,.400,14,18,.778,7,31,19,6,7,16,17,34,69,.493,6,20,.300,10,17,.588,8,30,26,7,1,10,14
2023,CHI,21,2023-07-20,0,PHO,L,62,80,26,76,.342,2,21,.095,8,13,.615,15,37,15,13,6,13,13,31,68,.456,9,20,.450,9,10,.900,11,40,19,5,4,17,15
2023,CHI,22,2023-07-22,0,SEA,W,90,75,29,69,.420,8,21,.381,24,31,.774,18,44,17,10,3,20,20,28,60,.467,3,12,.250,16,20,.800,4,24,13,12,2,19,23
2023,CHI,23,2023-07-25,1,LVA,L,95,107,33,70,.471,13,24,.542,16,19,.842,9,34,23,3,3,12,22,38,76,.500,7,22,.318,24,27,.889,9,35,24,7,6,4,13
2023,CHI,24,2023-07-28,1,SEA,L,74,83,27,66,.409,5,20,.250,15,22,.682,6,26,18,8,12,10,12,33,79,.418,7,26,.269,10,12,.833,16,46,22,5,4,13,18
2023,CHI,25,2023-07-30,1,PHO,W,104,85,39,74,.527,12,21,.571,14,16,.875,8,27,27,6,8,7,13,30,63,.476,12,27,.444,13,14,.929,8,29,24,4,5,16,15
2023,CHI,26,2023-08-04,0,DAL,W,104,89,38,69,.551,14,24,.583,14,15,.933,5,29,24,4,4,11,18,35,73,.479,7,20,.350,12,19,.632,7,28,26,9,3,12,15
2023,CHI,27,2023-08-06,0,DAL,W,104,96,31,64,.484,12,26,.462,30,35,.857,12,31,19,7,1,18,28,32,70,.457,4,16,.250,28,35,.800,13,34,20,8,4,17,26
2023,CHI,28,2023-08-08,1,MIN,L,79,88,32,76,.421,11,28,.393,4,5,.800,6,28,20,7,2,11,18,30,58,.517,7,15,.467,21,26,.808,6,37,26,5,3,16,12
2023,CHI,29,2023-08-11,0,NYL,L,73,89,29,70,.414,7,24,.292,8,9,.889,7,33,21,7,2,17,12,34,66,.515,13,25,.520,8,12,.667,5,34,28,9,4,14,13
2023,CHI,30,2023-08-13,0,WAS,L,76,83,28,67,.418,8,25,.320,12,16,.750,12,34,17,8,3,16,18,30,61,.492,3,18,.167,20,24,.833,8,32,21,14,2,17,14
2023,CHI,31,2023-08-18,0,ATL,L,67,78,27,68,.397,5,20,.250,8,12,.667,14,39,14,3,6,16,20,28,69,.406,4,14,.286,18,20,.900,7,31,23,3,2,6,12
2023,CHI,32,2023-08-20,1,CON,L,73,79,26,63,.413,3,21,.143,18,25,.720,7,25,21,5,3,10,18,27,57,.474,7,21,.333,18,23,.783,5,33,21,8,5,11,18
2023,CHI,33,2023-08-22,1,SEA,W,102,79,39,77,.506,9,25,.360,15,19,.789,11,36,20,11,4,4,21,27,71,.380,7,20,.350,18,25,.720,15,40,22,2,2,12,16
2023,CHI,34,2023-08-24,1,LVA,L,87,94,35,77,.455,9,27,.333,8,10,.800,10,33,23,8,0,16,15,34,71,.479,8,24,.333,18,18,1.000,6,34,21,6,5,14,15
2023,CHI,35,2023-08-27,0,SEA,W,90,85,31,73,.425,10,22,.455,18,23,.783,6,33,24,10,4,10,15,31,72,.431,8,26,.308,15,17,.882,9,44,17,9,4,14,20
2023,CHI,36,2023-08-29,0,LAS,W,76,75,30,65,.462,9,22,.409,7,13,.538,8,39,20,7,6,14,15,29,79,.367,7,23,.304,10,12,.833,14,41,23,10,1,9,15
2023,CHI,37,2023-09-03,1,NYL,L,69,86,27,72,.375,8,23,.348,7,8,.875,7,31,15,7,3,15,10,34,72,.472,10,27,.370,8,11,.727,10,40,23,12,5,14,9
2023,CHI,38,2023-09-05,0,IND,W,96,69,38,77,.494,14,32,.438,6,7,.857,5,35,25,7,5,8,20,24,60,.400,5,16,.313,16,22,.727,5,31,17,6,2,17,11
2023,CHI,39,2023-09-08,1,MIN,W,92,87,35,75,.467,11,22,.500,11,14,.786,9,32,25,8,2,15,17,33,65,.508,7,19,.368,14,18,.778,7,31,24,11,1,16,14
2023,CHI,40,2023-09-10,0,CON,W,102,91,39,72,.542,12,23,.522,12,14,.857,6,38,28,6,4,17,20,34,83,.410,7,23,.304,16,19,.842,10,36,21,9,3,10,13
2023,CON,1,2023-05-19,0,IND,W,70,61,21,66,.318,4,17,.235,24,32,.750,12,43,15,10,6,16,21,22,66,.333,6,24,.250,11,19,.579,8,35,15,9,5,19,24
2023,CON,2,2023-05-21,1,WAS,W,80,74,25,68,.368,5,18,.278,25,36,.694,8,46,17,7,3,8,22,27,69,.391,3,21,.143,17,22,.773,4,38,18,4,5,11,25
2023,CON,3,2023-05-23,0,WAS,W,88,81,29,61,.475,8,22,.364,22,30,.733,6,30,21,9,4,13,21,27,65,.415,8,28,.286,19,21,.905,12,33,18,5,1,14,21
2023,CON,4,2023-05-27,0,NYL,L,65,81,22,63,.349,8,23,.348,13,16,.813,10,33,13,8,4,14,15,32,68,.471,9,22,.409,8,13,.615,11,39,25,10,5,13,17
2023,CON,5,2023-05-30,1,IND,W,81,78,29,72,.403,7,21,.333,16,22,.727,14,45,22,3,4,11,16,31,73,.425,4,21,.190,12,14,.857,10,37,16,5,6,10,21
2023,CON,6,2023-06-01,0,MIN,W,89,84,36,71,.507,7,23,.304,10,11,.909,9,29,27,5,4,11,18,27,60,.450,8,19,.421,22,26,.846,9,32,16,4,3,14,18
2023,CON,7,2023-06-04,1,DAL,W,80,74,28,62,.452,5,16,.313,19,23,.826,6,34,21,7,1,17,18,24,65,.369,9,26,.346,17,19,.895,11,33,17,6,2,17,24
2023,CON,8,2023-06-06,1,LVA,L,84,90,29,71,.408,10,26,.385,16,23,.696,10,34,22,6,2,15,21,32,63,.508,4,15,.267,22,26,.846,5,31,25,9,6,14,17
2023,CON,9,2023-06-08,1,LVA,W,94,77,37,70,.529,8,14,.571,12,16,.750,10,34,28,12,2,12,20,28,60,.467,9,21,.429,12,17,.706,5,26,18,8,5,16,18
2023,CON,10,2023-06-11,0,ATL,W,89,77,32,73,.438,4,15,.267,21,30,.700,10,34,21,12,4,16,22,26,62,.419,5,19,.263,20,24,.833,10,37,15,6,6,26,27
2023,CON,11,2023-06-15,1,ATL,L,88,92,33,77,.429,4,16,.250,18,23,.783,9,30,22,11,1,10,20,36,70,.514,4,14,.286,16,20,.800,6,38,23,4,4,18,24
2023,CON,12,2023-06-18,0,LAS,W,83,74,34,64,.531,6,15,.400,9,11,.818,2,29,24,11,4,12,18,28,68,.412,4,19,.211,14,15,.933,10,34,18,5,2,15,14
2023,CON,13,2023-06-20,0,SEA,W,85,79,32,69,.464,5,18,.278,16,21,.762,8,38,25,8,3,12,23,24,64,.375,8,25,.320,23,29,.793,7,34,18,6,5,15,19
2023,CON,14,2023-06-22,0,MIN,W,89,68,27,60,.450,12,25,.480,23,29,.793,8,40,14,5,6,14,22,24,76,.316,4,22,.182,16,19,.842,12,37,20,4,3,9,24
2023,CON,15,2023-06-25,1,CHI,W,96,72,40,80,.500,8,21,.381,8,9,.889,11,38,30,12,2,14,16,29,65,.446,4,18,.222,10,17,.588,8,30,23,7,4,19,15
2023,CON,16,2023-06-27,1,NYL,L,81,89,31,79,.392,6,19,.316,13,14,.929,8,34,18,7,8,5,11,34,70,.486,9,20,.450,12,14,.857,6,38,24,4,9,9,12
2023,CON,17,2023-07-01,0,LVA,L,84,102,33,70,.471,6,20,.300,12,19,.632,4,24,22,7,3,10,19,36,72,.500,7,23,.304,23,26,.885,11,42,25,7,5,12,22
2023,CON,18,2023-07-06,1,SEA,W,93,73,34,63,.540,9,13,.692,16,17,.941,6,30,24,10,7,17,18,26,67,.388,8,24,.333,13,17,.765,9,31,17,8,3,20,16
2023,CON,19,2023-07-09,1,WAS,W,92,84,33,65,.508,13,25,.520,13,21,.619,4,24,18,6,1,11,17,33,61,.541,7,17,.412,11,15,.733,5,31,24,8,4,17,21
2023,CON,20,2023-07-12,0,CHI,W,84,72,34,69,.493,6,20,.300,10,17,.588,8,30,26,7,1,10,14,25,62,.403,8,20,.400,14,18,.778,7,31,19,6,7,16,17
